TIME,CH1,CH2
6.80E+00,0.12,0.2
6.80E+00,0.04,0.2
6.80E+00,0.12,0.2
6.80E+00,0.04,0.12
6.80E+00,0.04,0.2
6.80E+00,0.12,0.12
6.80E+00,0.04,0.12
6.80E+00,0.12,0.12
6.80E+00,0.04,0.2
6.80E+00,0.04,0.12
6.80E+00,0.12,0.2
6.80E+00,0.04,0.12
6.80E+00,0.12,0.12
6.80E+00,0.04,0.12
6.80E+00,0.12,0.2
6.80E+00,0.12,0.2
6.80E+00,0.12,0.2
6.80E+00,0.04,0.2
6.80E+00,0.12,0.12
6.80E+00,0.04,0.2
6.80E+00,0.12,0.12
6.80E+00,0.12,0.12
6.80E+00,0.04,0.2
6.80E+00,0.04,0.12
6.80E+00,0.12,0.12
6.80E+00,0.12,0.2
6.80E+00,0.04,0.12
6.80E+00,0.12,0.12
6.80E+00,0.12,0.2
6.80E+00,0.04,0.2
6.80E+00,0.12,0.12
6.80E+00,0.12,0.2
6.80E+00,0.12,0.2
6.80E+00,0.12,0.12
6.80E+00,0.12,0.2
6.80E+00,0.04,0.12
6.80E+00,0.12,0.2
6.80E+00,0.12,0.12
6.80E+00,0.04,0.12
6.80E+00,0.12,0.12
6.80E+00,0.12,0.12
6.80E+00,0.12,0.2
6.80E+00,0.12,0.12
6.80E+00,0.12,0.12
6.80E+00,0.04,0.2
6.80E+00,0.12,0.2
6.80E+00,0.04,0.28
6.80E+00,0.04,0.2
6.80E+00,0.12,0.12
6.80E+00,0.04,0.2
6.80E+00,0.12,0.2
6.80E+00,0.04,0.12
6.80E+00,0.04,0.12
6.80E+00,0.04,0.12
6.80E+00,0.12,0.12
6.80E+00,0.12,0.12
6.80E+00,0.04,0.12
6.80E+00,0.04,0.12
6.80E+00,0.04,0.12
6.80E+00,0.04,0.2
6.80E+00,0.04,0.12
6.80E+00,0.12,0.2
6.80E+00,0.04,0.2
6.80E+00,0.04,0.12
6.80E+00,0.04,0.2
6.80E+00,0.04,0.2
6.80E+00,0.04,0.2
6.80E+00,0.04,0.12
6.80E+00,0.12,0.12
6.80E+00,0.04,0.2
6.81E+00,0.12,0.12
6.81E+00,0.12,0.2
6.81E+00,0.12,0.12
6.81E+00,0.12,0.12
6.81E+00,0.04,0.12
6.81E+00,0.12,0.2
6.81E+00,0.04,0.2
6.81E+00,0.04,0.12
6.81E+00,0.12,0.2
6.81E+00,0.12,0.12
6.81E+00,0.04,0.2
6.81E+00,0.12,0.12
6.81E+00,0.04,0.12
6.81E+00,0.12,0.12
6.81E+00,0.12,0.12
6.81E+00,0.04,0.12
6.81E+00,0.04,0.2
6.81E+00,0.12,0.12
6.81E+00,0.12,0.2
6.81E+00,0.12,0.12
6.81E+00,0.04,0.2
6.81E+00,0.04,0.12
6.81E+00,0.04,0.12
6.81E+00,0.04,0.2
6.81E+00,0.04,0.12
6.81E+00,0.04,0.2
6.81E+00,0.04,0.2
6.81E+00,0.12,0.12
6.81E+00,0.04,0.2
6.81E+00,0.04,0.12
6.81E+00,0.12,0.2
6.81E+00,0.12,0.2
6.81E+00,0.12,0.2
6.81E+00,0.12,0.12
6.81E+00,0.04,0.2
6.81E+00,0.12,0.12
6.81E+00,0.04,0.2
6.81E+00,0.12,0.2
6.81E+00,0.12,0.12
6.81E+00,0.12,0.2
6.81E+00,0.12,0.12
6.81E+00,0.12,0.2
6.81E+00,0.12,0.2
6.81E+00,0.04,0.12
6.81E+00,0.04,0.2
6.81E+00,0.04,0.12
6.81E+00,0.04,0.12
6.81E+00,0.12,0.12
6.81E+00,0.04,0.2
6.81E+00,0.04,0.12
6.81E+00,0.12,0.12
6.81E+00,0.12,0.2
6.81E+00,0.04,0.12
6.81E+00,0.04,0.12
6.81E+00,0.04,0.12
6.81E+00,0.12,0.12
6.81E+00,0.04,0.12
6.81E+00,0.12,0.2
6.81E+00,0.04,0.12
6.81E+00,0.04,0.12
6.81E+00,0.12,0.12
6.81E+00,0.04,0.2
6.81E+00,0.12,0.2
6.81E+00,0.04,0.12
6.81E+00,0.12,0.2
6.81E+00,0.04,0.12
6.81E+00,0.12,0.2
6.81E+00,0.04,0.12
6.81E+00,0.04,0.2
6.81E+00,0.12,0.2
6.81E+00,0.12,0.12
6.81E+00,0.04,0.12
6.81E+00,0.12,0.2
6.81E+00,0.12,0.12
6.81E+00,0.12,0.2
6.81E+00,0.12,0.2
6.81E+00,0.04,0.2
6.81E+00,0.12,0.12
6.81E+00,0.04,0.12
6.81E+00,0.04,0.2
6.81E+00,0.12,0.2
6.81E+00,0.04,0.2
6.81E+00,0.12,0.2
6.81E+00,0.12,0.2
6.81E+00,0.04,0.12
6.81E+00,0.12,0.2
6.81E+00,0.04,0.2
6.81E+00,0.12,0.12
6.81E+00,0.04,0.12
6.81E+00,0.04,0.12
6.81E+00,0.12,0.12
6.81E+00,0.04,0.12
6.81E+00,0.12,0.2
6.81E+00,0.12,0.12
6.81E+00,0.04,0.2
6.81E+00,0.12,0.2
6.81E+00,0.04,0.12
6.81E+00,0.04,0.12
6.81E+00,0.04,0.12
6.81E+00,0.12,0.12
6.81E+00,0.12,0.2
6.81E+00,0.12,0.2
6.81E+00,0.12,0.12
6.81E+00,0.12,0.2
6.81E+00,0.12,0.12
6.81E+00,0.12,0.12
6.81E+00,0.12,0.2
6.81E+00,0.12,0.12
6.81E+00,0.04,0.12
6.81E+00,0.04,0.2
6.81E+00,0.12,0.2
6.81E+00,0.12,0.2
6.81E+00,0.12,0.2
6.81E+00,0.04,0.12
6.81E+00,0.04,0.12
6.81E+00,0.04,0.12
6.81E+00,0.12,0.12
6.81E+00,0.04,0.12
6.81E+00,0.12,0.12
6.81E+00,0.12,0.12
6.81E+00,0.04,0.2
6.81E+00,0.04,0.12
6.81E+00,0.04,0.12
6.81E+00,0.12,0.2
6.81E+00,0.12,0.2
6.82E+00,0.04,0.2
6.82E+00,0.12,0.2
6.82E+00,0.04,0.12
6.82E+00,0.04,0.2
6.82E+00,0.12,0.2
6.82E+00,0.04,0.2
6.82E+00,0.04,0.12
6.82E+00,0.12,0.12
6.82E+00,0.04,0.2
6.82E+00,0.04,0.12
6.82E+00,0.04,0.12
6.82E+00,0.12,0.2
6.82E+00,0.04,0.2
6.82E+00,0.04,0.2
6.82E+00,0.04,0.12
6.82E+00,0.04,0.12
6.82E+00,0.04,0.2
6.82E+00,0.12,0.2
6.82E+00,0.12,0.2
6.82E+00,0.12,0.2
6.82E+00,0.12,0.12
6.82E+00,0.12,0.2
6.82E+00,0.04,0.12
6.82E+00,0.12,0.12
6.82E+00,0.12,0.12
6.82E+00,0.12,0.12
6.82E+00,0.12,0.12
6.82E+00,0.04,0.2
6.82E+00,0.04,0.12
6.82E+00,0.12,0.12
6.82E+00,0.12,0.12
6.82E+00,0.12,0.12
6.82E+00,0.04,0.2
6.82E+00,0.04,0.12
6.82E+00,0.04,0.12
6.82E+00,0.12,0.2
6.82E+00,0.04,0.2
6.82E+00,0.12,0.2
6.82E+00,0.04,0.2
6.82E+00,0.12,0.2
6.82E+00,0.04,0.2
6.82E+00,0.12,0.2
6.82E+00,0.12,0.2
6.82E+00,0.12,0.12
6.82E+00,0.12,0.2
6.82E+00,0.04,0.2
6.82E+00,0.12,0.12
6.82E+00,0.04,0.12
6.82E+00,0.12,0.12
6.82E+00,0.12,0.2
6.82E+00,0.12,0.12
6.82E+00,0.12,0.12
6.82E+00,0.04,0.12
6.82E+00,0.04,0.2
6.82E+00,0.04,0.12
6.82E+00,0.04,0.12
6.82E+00,0.12,0.12
6.82E+00,0.12,0.2
6.82E+00,0.12,0.2
6.82E+00,0.12,0.12
6.82E+00,0.12,0.12
6.82E+00,0.12,0.2
6.82E+00,0.04,0.2
6.82E+00,0.12,0.2
6.82E+00,0.12,0.2
6.82E+00,0.12,0.2
6.82E+00,0.12,0.12
6.82E+00,0.12,0.12
6.82E+00,0.04,0.12
6.82E+00,0.04,0.12
6.82E+00,0.12,0.2
6.82E+00,0.04,0.12
6.82E+00,0.04,0.2
6.82E+00,0.04,0.12
6.82E+00,0.04,0.2
6.82E+00,0.04,0.12
6.82E+00,0.04,0.2
6.82E+00,0.12,0.12
6.82E+00,0.12,0.2
6.82E+00,0.04,0.12
6.82E+00,0.04,0.12
6.82E+00,0.12,0.12
6.82E+00,0.12,0.2
6.82E+00,0.12,0.12
6.82E+00,0.12,0.12
6.82E+00,0.12,0.2
6.82E+00,0.04,0.2
6.82E+00,0.12,0.12
6.82E+00,0.04,0.12
6.82E+00,0.12,0.2
6.82E+00,0.12,0.12
6.82E+00,0.12,0.12
6.82E+00,0.04,0.2
6.82E+00,0.12,0.2
6.82E+00,0.12,0.12
6.82E+00,0.04,0.12
6.82E+00,0.04,0.04
6.82E+00,0.04,0.2
6.82E+00,0.12,0.12
6.82E+00,0.04,0.2
6.82E+00,0.12,0.12
6.82E+00,0.12,0.12
6.82E+00,0.04,0.2
6.82E+00,0.04,0.2
6.82E+00,0.12,0.12
6.82E+00,0.12,0.2
6.82E+00,0.12,0.2
6.82E+00,0.04,0.12
6.82E+00,0.04,0.2
6.82E+00,0.12,0.2
6.82E+00,0.04,0.12
6.82E+00,0.12,0.12
6.82E+00,0.12,0.12
6.82E+00,0.04,0.2
6.82E+00,0.12,0.2
6.82E+00,0.04,0.12
6.82E+00,0.12,0.12
6.82E+00,0.12,0.2
6.82E+00,0.04,0.12
6.82E+00,0.04,0.12
6.82E+00,0.12,0.2
6.82E+00,0.04,0.2
6.82E+00,0.04,0.12
6.82E+00,0.12,0.2
6.82E+00,0.12,0.2
6.83E+00,0.04,0.2
6.83E+00,0.12,0.12
6.83E+00,0.12,0.12
6.83E+00,0.12,0.2
6.83E+00,0.12,0.2
6.83E+00,0.12,0.12
6.83E+00,0.12,0.2
6.83E+00,0.12,0.2
6.83E+00,0.12,0.2
6.83E+00,0.12,0.2
6.83E+00,0.12,0.2
6.83E+00,0.12,0.2
6.83E+00,0.12,0.2
6.83E+00,0.04,0.2
6.83E+00,0.04,0.2
6.83E+00,0.04,0.2
6.83E+00,0.12,0.2
6.83E+00,0.12,0.2
6.83E+00,0.12,0.12
6.83E+00,0.12,0.12
6.83E+00,0.12,0.2
6.83E+00,0.12,0.12
6.83E+00,0.04,0.12
6.83E+00,0.12,0.12
6.83E+00,0.12,0.12
6.83E+00,0.04,0.2
6.83E+00,0.04,0.12
6.83E+00,0.12,0.2
6.83E+00,0.12,0.12
6.83E+00,0.12,0.2
6.83E+00,0.04,0.12
6.83E+00,0.04,0.2
6.83E+00,0.12,0.2
6.83E+00,0.04,0.12
6.83E+00,0.12,0.12
6.83E+00,0.04,0.2
6.83E+00,0.12,0.12
6.83E+00,0.12,0.12
6.83E+00,0.04,0.2
6.83E+00,0.12,0.2
6.83E+00,0.12,0.12
6.83E+00,0.12,0.12
6.83E+00,0.04,0.12
6.83E+00,0.12,0.12
6.83E+00,0.12,0.12
6.83E+00,0.12,0.12
6.83E+00,0.04,0.12
6.83E+00,0.12,0.2
6.83E+00,0.04,0.2
6.83E+00,0.12,0.12
6.83E+00,0.04,0.2
6.83E+00,0.12,0.12
6.83E+00,0.04,0.2
6.83E+00,0.12,0.12
6.83E+00,0.12,0.2
6.83E+00,0.12,0.12
6.83E+00,0.12,0.2
6.83E+00,0.04,0.12
6.83E+00,0.12,0.12
6.83E+00,0.12,0.12
6.83E+00,0.12,0.12
6.83E+00,0.04,0.2
6.83E+00,0.12,0.12
6.83E+00,0.12,0.2
6.83E+00,0.12,0.2
6.83E+00,0.12,0.2
6.83E+00,0.12,0.12
6.83E+00,0.12,0.2
6.83E+00,0.12,0.2
6.83E+00,0.12,0.2
6.83E+00,0.12,0.2
6.83E+00,0.04,0.2
6.83E+00,0.04,0.12
6.83E+00,0.04,0.2
6.83E+00,0.04,0.2
6.83E+00,0.12,0.12
6.83E+00,0.04,0.2
6.83E+00,0.04,0.12
6.83E+00,0.04,0.2
6.83E+00,0.04,0.2
6.83E+00,0.12,0.2
6.83E+00,0.04,0.12
6.83E+00,0.04,0.12
6.83E+00,0.12,0.12
6.83E+00,0.04,0.12
6.83E+00,0.12,0.12
6.83E+00,0.12,0.12
6.83E+00,0.12,0.12
6.83E+00,0.12,0.12
6.83E+00,0.12,0.12
6.83E+00,0.12,0.12
6.83E+00,0.12,0.12
6.83E+00,0.12,0.2
6.83E+00,0.04,0.2
6.83E+00,0.12,0.2
6.83E+00,0.12,0.2
6.83E+00,0.12,0.12
6.83E+00,0.04,0.12
6.83E+00,0.12,0.12
6.83E+00,0.12,0.12
6.83E+00,0.12,0.2
6.83E+00,0.04,0.2
6.83E+00,0.12,0.2
6.83E+00,0.04,0.2
6.83E+00,0.04,0.2
6.83E+00,0.04,0.12
6.83E+00,0.12,0.12
6.83E+00,0.12,0.2
6.83E+00,0.12,0.12
6.83E+00,0.12,0.12
6.83E+00,0.04,0.2
6.83E+00,0.12,0.2
6.83E+00,0.12,0.12
6.83E+00,0.04,0.12
6.83E+00,0.04,0.12
6.83E+00,0.04,0.2
6.83E+00,0.12,0.12
6.83E+00,0.04,0.2
6.83E+00,0.12,0.12
6.83E+00,0.04,0.12
6.83E+00,0.12,0.12
6.83E+00,0.12,0.12
6.83E+00,0.12,0.2
6.83E+00,0.04,0.12
6.83E+00,0.12,0.2
6.84E+00,0.12,0.2
6.84E+00,0.04,0.12
6.84E+00,0.04,0.12
6.84E+00,0.04,0.12
6.84E+00,0.12,0.12
6.84E+00,0.04,0.12
6.84E+00,0.12,0.12
6.84E+00,0.12,0.2
6.84E+00,0.12,0.12
6.84E+00,0.04,0.12
6.84E+00,0.12,0.12
6.84E+00,0.12,0.2
6.84E+00,0.12,0.12
6.84E+00,0.04,0.2
6.84E+00,0.04,0.2
6.84E+00,0.12,0.2
6.84E+00,0.12,0.12
6.84E+00,0.12,0.12
6.84E+00,0.12,0.12
6.84E+00,0.12,0.12
6.84E+00,0.12,0.2
6.84E+00,0.12,0.12
6.84E+00,0.04,0.12
6.84E+00,0.04,0.12
6.84E+00,0.04,0.12
6.84E+00,0.04,0.2
6.84E+00,0.12,0.2
6.84E+00,0.04,0.2
6.84E+00,0.04,0.2
6.84E+00,0.12,0.2
6.84E+00,0.04,0.2
6.84E+00,0.12,0.2
6.84E+00,0.04,0.12
6.84E+00,0.12,0.2
6.84E+00,0.04,0.12
6.84E+00,0.12,0.2
6.84E+00,0.04,0.12
6.84E+00,0.12,0.2
6.84E+00,0.04,0.12
6.84E+00,0.12,0.12
6.84E+00,0.04,0.2
6.84E+00,0.04,0.2
6.84E+00,0.12,0.2
6.84E+00,0.12,0.2
6.84E+00,0.04,0.12
6.84E+00,0.12,0.2
6.84E+00,0.12,0.2
6.84E+00,0.04,0.12
6.84E+00,0.12,0.2
6.84E+00,0.12,0.2
6.84E+00,0.12,0.12
6.84E+00,0.04,0.2
6.84E+00,0.04,0.2
6.84E+00,0.12,0.2
6.84E+00,0.12,0.12
6.84E+00,0.04,0.12
6.84E+00,0.12,0.2
6.84E+00,0.12,0.2
6.84E+00,0.12,0.12
6.84E+00,0.12,0.2
6.84E+00,0.12,0.12
6.84E+00,0.12,0.2
6.84E+00,0.04,0.2
6.84E+00,0.12,0.12
6.84E+00,0.12,0.2
6.84E+00,0.12,0.12
6.84E+00,0.12,0.2
6.84E+00,0.12,0.12
6.84E+00,0.04,0.2
6.84E+00,0.12,0.12
6.84E+00,0.12,0.12
6.84E+00,0.04,0.2
6.84E+00,0.12,0.12
6.84E+00,0.12,0.2
6.84E+00,0.12,0.12
6.84E+00,0.04,0.12
6.84E+00,0.12,0.12
6.84E+00,0.12,0.12
6.84E+00,0.04,0.12
6.84E+00,0.04,0.2
6.84E+00,0.12,0.2
6.84E+00,0.04,0.2
6.84E+00,0.04,0.12
6.84E+00,0.04,0.2
6.84E+00,0.04,0.2
6.84E+00,0.04,0.2
6.84E+00,0.12,0.2
6.84E+00,0.04,0.2
6.84E+00,0.04,0.2
6.84E+00,0.04,0.2
6.84E+00,0.12,0.2
6.84E+00,0.12,0.12
6.84E+00,0.04,0.12
6.84E+00,0.12,0.12
6.84E+00,0.04,0.12
6.84E+00,0.12,0.12
6.84E+00,0.12,0.2
6.84E+00,0.12,0.12
6.84E+00,0.04,0.2
6.84E+00,0.12,0.2
6.84E+00,0.04,0.12
6.84E+00,0.12,0.12
6.84E+00,0.04,0.12
6.84E+00,0.04,0.2
6.84E+00,0.12,0.2
6.84E+00,0.12,0.12
6.84E+00,0.12,0.12
6.84E+00,0.04,0.12
6.84E+00,0.12,0.2
6.84E+00,0.12,0.12
6.84E+00,0.12,0.2
6.84E+00,0.12,0.12
6.84E+00,0.04,0.12
6.84E+00,0.04,0.2
6.84E+00,0.12,0.12
6.84E+00,0.04,0.12
6.84E+00,0.12,0.2
6.84E+00,0.12,0.12
6.84E+00,0.12,0.12
6.84E+00,0.04,0.2
6.84E+00,0.04,0.2
6.84E+00,0.12,0.12
6.84E+00,0.12,0.12
6.84E+00,0.04,0.2
6.84E+00,0.12,0.12
6.85E+00,0.04,0.12
6.85E+00,0.04,0.2
6.85E+00,0.12,0.2
6.85E+00,0.04,0.12
6.85E+00,0.04,0.2
6.85E+00,0.12,0.2
6.85E+00,0.04,0.2
6.85E+00,0.04,0.2
6.85E+00,0.12,0.12
6.85E+00,0.04,0.2
6.85E+00,0.12,0.2
6.85E+00,0.12,0.12
6.85E+00,0.04,0.12
6.85E+00,0.12,0.12
6.85E+00,0.04,0.2
6.85E+00,0.04,0.12
6.85E+00,0.12,0.12
6.85E+00,0.12,0.2
6.85E+00,0.12,0.2
6.85E+00,0.04,0.2
6.85E+00,0.04,0.2
6.85E+00,0.04,0.12
6.85E+00,0.04,0.2
6.85E+00,0.04,0.2
6.85E+00,0.04,0.2
6.85E+00,0.04,0.12
6.85E+00,0.12,0.2
6.85E+00,0.12,0.12
6.85E+00,0.04,0.2
6.85E+00,0.12,0.2
6.85E+00,0.04,0.12
6.85E+00,0.12,0.12
6.85E+00,0.04,0.2
6.85E+00,0.04,0.12
6.85E+00,0.04,0.12
6.85E+00,0.04,0.12
6.85E+00,0.04,0.2
6.85E+00,0.12,0.2
6.85E+00,0.04,0.12
6.85E+00,0.04,0.12
6.85E+00,0.12,0.2
6.85E+00,0.12,0.12
6.85E+00,0.04,0.2
6.85E+00,0.12,0.2
6.85E+00,0.12,0.2
6.85E+00,0.12,0.2
6.85E+00,0.12,0.2
6.85E+00,0.04,0.2
6.85E+00,0.04,0.2
6.85E+00,0.04,0.12
6.85E+00,0.04,0.2
6.85E+00,0.04,0.12
6.85E+00,0.04,0.12
6.85E+00,0.12,0.12
6.85E+00,0.12,0.2
6.85E+00,0.12,0.12
6.85E+00,0.04,0.12
6.85E+00,0.12,0.2
6.85E+00,0.12,0.12
6.85E+00,0.04,0.12
6.85E+00,0.04,0.12
6.85E+00,0.12,0.12
6.85E+00,0.12,0.12
6.85E+00,0.12,0.2
6.85E+00,0.12,0.12
6.85E+00,0.04,0.2
6.85E+00,0.12,0.12
6.85E+00,0.12,0.12
6.85E+00,0.12,0.12
6.85E+00,0.12,0.2
6.85E+00,0.04,0.12
6.85E+00,0.12,0.12
6.85E+00,0.12,0.12
6.85E+00,0.12,0.12
6.85E+00,0.12,0.2
6.85E+00,0.04,0.12
6.85E+00,0.12,0.2
6.85E+00,0.04,0.2
6.85E+00,0.04,0.12
6.85E+00,0.12,0.12
6.85E+00,0.12,0.2
6.85E+00,0.04,0.2
6.85E+00,0.04,0.12
6.85E+00,0.12,0.12
6.85E+00,0.04,0.12
6.85E+00,0.04,0.2
6.85E+00,0.12,0.12
6.85E+00,0.12,0.12
6.85E+00,0.04,0.12
6.85E+00,0.04,0.12
6.85E+00,0.12,0.2
6.85E+00,0.12,0.12
6.85E+00,0.04,0.12
6.85E+00,0.12,0.12
6.85E+00,0.12,0.12
6.85E+00,0.12,0.12
6.85E+00,0.12,0.2
6.85E+00,0.04,0.2
6.85E+00,0.04,0.2
6.85E+00,0.12,0.2
6.85E+00,0.04,0.12
6.85E+00,0.04,0.12
6.85E+00,0.12,0.12
6.85E+00,0.04,0.2
6.85E+00,0.12,0.12
6.85E+00,0.04,0.12
6.85E+00,0.12,0.12
6.85E+00,0.12,0.12
6.85E+00,0.12,0.2
6.85E+00,0.12,0.2
6.85E+00,0.12,0.12
6.85E+00,0.04,0.12
6.85E+00,0.12,0.12
6.85E+00,0.04,0.12
6.85E+00,0.12,0.2
6.85E+00,0.12,0.12
6.85E+00,0.12,0.12
6.85E+00,0.12,0.12
6.85E+00,0.04,0.12
6.85E+00,0.04,0.2
6.85E+00,0.04,0.2
6.85E+00,0.12,0.12
6.85E+00,0.12,0.12
6.85E+00,0.12,0.12
6.85E+00,0.04,0.2
6.86E+00,0.04,0.12
6.86E+00,0.04,0.2
6.86E+00,0.04,0.2
6.86E+00,0.12,0.12
6.86E+00,0.04,0.2
6.86E+00,0.12,0.2
6.86E+00,0.12,0.2
6.86E+00,0.04,0.12
6.86E+00,0.04,0.12
6.86E+00,0.12,0.12
6.86E+00,0.04,0.2
6.86E+00,0.12,0.2
6.86E+00,0.12,0.12
6.86E+00,0.12,0.2
6.86E+00,0.04,0.12
6.86E+00,0.04,0.12
6.86E+00,0.04,0.12
6.86E+00,0.04,0.2
6.86E+00,0.04,0.12
6.86E+00,0.04,0.2
6.86E+00,0.12,0.12
6.86E+00,0.12,0.12
6.86E+00,0.12,0.12
6.86E+00,0.04,0.2
6.86E+00,0.04,0.2
6.86E+00,0.04,0.2
6.86E+00,0.04,0.12
6.86E+00,0.04,0.12
6.86E+00,0.04,0.2
6.86E+00,0.04,0.12
6.86E+00,0.12,0.12
6.86E+00,0.04,0.12
6.86E+00,0.12,0.12
6.86E+00,0.04,0.12
6.86E+00,0.12,0.12
6.86E+00,0.04,0.12
6.86E+00,0.12,0.2
6.86E+00,0.04,0.12
6.86E+00,0.12,0.2
6.86E+00,0.04,0.12
6.86E+00,0.12,0.12
6.86E+00,0.04,0.2
6.86E+00,0.12,0.12
6.86E+00,0.04,0.12
6.86E+00,0.12,0.2
6.86E+00,0.12,0.2
6.86E+00,0.12,0.2
6.86E+00,0.04,0.12
6.86E+00,0.12,0.12
6.86E+00,0.12,0.12
6.86E+00,0.12,0.12
6.86E+00,0.12,0.12
6.86E+00,0.12,0.12
6.86E+00,0.12,0.12
6.86E+00,0.04,0.2
6.86E+00,0.04,0.2
6.86E+00,0.12,0.2
6.86E+00,0.04,0.12
6.86E+00,0.04,0.2
6.86E+00,0.04,0.12
6.86E+00,0.12,0.2
6.86E+00,0.04,0.12
6.86E+00,0.12,0.2
6.86E+00,0.04,0.2
6.86E+00,0.12,0.12
6.86E+00,0.12,0.12
6.86E+00,0.12,0.2
6.86E+00,0.04,0.2
6.86E+00,0.04,0.12
6.86E+00,0.04,0.2
6.86E+00,0.12,0.2
6.86E+00,0.12,0.12
6.86E+00,0.04,0.12
6.86E+00,0.04,0.12
6.86E+00,0.12,0.2
6.86E+00,0.12,0.12
6.86E+00,0.04,0.12
6.86E+00,0.12,0.2
6.86E+00,0.04,0.2
6.86E+00,0.04,0.12
6.86E+00,0.04,0.2
6.86E+00,0.04,0.12
6.86E+00,0.04,0.12
6.86E+00,0.04,0.12
6.86E+00,0.04,0.2
6.86E+00,0.12,0.12
6.86E+00,0.04,0.12
6.86E+00,0.04,0.12
6.86E+00,0.04,0.2
6.86E+00,0.04,0.2
6.86E+00,0.12,0.2
6.86E+00,0.12,0.12
6.86E+00,0.12,0.12
6.86E+00,0.12,0.2
6.86E+00,0.04,0.2
6.86E+00,0.12,0.2
6.86E+00,0.12,0.2
6.86E+00,0.04,0.12
6.86E+00,0.04,0.12
6.86E+00,0.04,0.12
6.86E+00,0.12,0.12
6.86E+00,0.04,0.2
6.86E+00,0.04,0.12
6.86E+00,0.12,0.12
6.86E+00,0.12,0.12
6.86E+00,0.04,0.12
6.86E+00,0.12,0.2
6.86E+00,0.04,0.12
6.86E+00,0.04,0.2
6.86E+00,0.12,0.12
6.86E+00,0.04,0.12
6.86E+00,0.04,0.2
6.86E+00,0.12,0.12
6.86E+00,0.12,0.12
6.86E+00,0.04,0.12
6.86E+00,0.04,0.12
6.86E+00,0.04,0.12
6.86E+00,0.04,0.12
6.86E+00,0.12,0.2
6.86E+00,0.12,0.12
6.86E+00,0.04,0.12
6.86E+00,0.12,0.2
6.86E+00,0.12,0.12
6.86E+00,0.04,0.12
6.86E+00,0.04,0.2
6.87E+00,0.04,0.12
6.87E+00,0.12,0.2
6.87E+00,0.04,0.12
6.87E+00,0.04,0.12
6.87E+00,0.12,0.12
6.87E+00,0.12,0.12
6.87E+00,0.04,0.12
6.87E+00,0.12,0.2
6.87E+00,0.12,0.12
6.87E+00,0.04,0.12
6.87E+00,0.04,0.12
6.87E+00,0.04,0.2
6.87E+00,0.12,0.12
6.87E+00,0.04,0.2
6.87E+00,0.12,0.2
6.87E+00,0.04,0.12
6.87E+00,0.12,0.12
6.87E+00,0.04,0.2
6.87E+00,0.04,0.2
6.87E+00,0.04,0.2
6.87E+00,0.12,0.2
6.87E+00,0.04,0.2
6.87E+00,0.04,0.2
6.87E+00,0.04,0.2
6.87E+00,0.04,0.2
6.87E+00,0.12,0.12
6.87E+00,0.12,0.2
6.87E+00,0.12,0.2
6.87E+00,0.04,0.2
6.87E+00,0.12,0.12
6.87E+00,0.12,0.2
6.87E+00,0.12,0.12
6.87E+00,0.12,0.12
6.87E+00,0.04,0.12
6.87E+00,0.04,0.12
6.87E+00,0.12,0.2
6.87E+00,0.12,0.12
6.87E+00,0.12,0.2
6.87E+00,0.12,0.12
6.87E+00,0.04,0.2
6.87E+00,0.04,0.2
6.87E+00,0.12,0.12
6.87E+00,0.12,0.12
6.87E+00,0.04,0.12
6.87E+00,0.12,0.12
6.87E+00,0.12,0.2
6.87E+00,0.12,0.12
6.87E+00,0.12,0.2
6.87E+00,0.12,0.2
6.87E+00,0.04,0.12
6.87E+00,0.04,0.2
6.87E+00,0.12,0.2
6.87E+00,0.04,0.12
6.87E+00,0.12,0.12
6.87E+00,0.12,0.2
6.87E+00,0.12,0.2
6.87E+00,0.12,0.2
6.87E+00,0.12,0.2
6.87E+00,0.04,0.12
6.87E+00,0.12,0.12
6.87E+00,0.04,0.12
6.87E+00,0.04,0.2
6.87E+00,0.12,0.2
6.87E+00,0.04,0.2
6.87E+00,0.04,0.2
6.87E+00,0.12,0.12
6.87E+00,0.04,0.12
6.87E+00,0.04,0.2
6.87E+00,0.04,0.2
6.87E+00,0.12,0.2
6.87E+00,0.12,0.12
6.87E+00,0.04,0.12
6.87E+00,0.12,0.12
6.87E+00,0.12,0.12
6.87E+00,0.12,0.2
6.87E+00,0.04,0.12
6.87E+00,0.12,0.12
6.87E+00,0.12,0.12
6.87E+00,0.12,0.2
6.87E+00,0.12,0.2
6.87E+00,0.04,0.12
6.87E+00,0.04,0.12
6.87E+00,0.12,0.12
6.87E+00,0.04,0.2
6.87E+00,0.12,0.2
6.87E+00,0.12,0.2
6.87E+00,0.12,0.2
6.87E+00,0.12,0.12
6.87E+00,0.12,0.12
6.87E+00,0.04,0.2
6.87E+00,0.04,0.2
6.87E+00,0.12,0.2
6.87E+00,0.04,0.2
6.87E+00,0.04,0.2
6.87E+00,0.04,0.2
6.87E+00,0.04,0.12
6.87E+00,0.12,0.12
6.87E+00,0.04,0.12
6.87E+00,0.12,0.2
6.87E+00,0.04,0.12
6.87E+00,0.12,0.2
6.87E+00,0.12,0.2
6.87E+00,0.04,0.12
6.87E+00,0.12,0.12
6.87E+00,0.12,0.12
6.87E+00,0.04,0.2
6.87E+00,0.04,0.12
6.87E+00,0.12,0.2
6.87E+00,0.04,0.2
6.87E+00,0.04,0.12
6.87E+00,0.04,0.12
6.87E+00,0.12,0.12
